,Open Bid_x,Open Bid_y,Long Swap USDPLN,Short Swap USDPLN,open_1
2005-11-12,4.0,2.23,-3.33333333333333e-06,2.023184601924762e-06,6.5959
2005-11-13,3.98,2.28,-3.45827755466309e-06,2.023184601924762e-06,6.5959
2005-11-14,3.96,2.24,-3.6962365591397846e-06,1.9762845849802382e-06,6.5803
2005-11-15,3.97,2.3,-3.632908562486024e-06,1.8628095551172448e-06,6.6493
2005-11-16,3.96,2.28,-1.1592741935483875e-05,7.246376811594217e-06,6.6702
2005-11-17,3.94,2.27,-3.823661718398565e-06,2.039241622574955e-06,6.6951
2005-11-18,4.01,2.27,-3.3821246396096726e-06,1.9213877909530094e-06,6.7091
2005-11-19,3.99,2.25,-4.175016700066802e-06,1.534078457155376e-06,6.7091
2005-11-20,3.98,2.25,-4.239178937974116e-06,1.4763779527559028e-06,6.7091
2005-11-21,3.99,2.25,-3.4513471387218914e-06,1.7497812773403356e-06,6.6868
2005-11-22,4.0,2.25,-3.499999999999997e-06,2.090209020902092e-06,6.7115
2005-11-23,4.0,2.23,-1.0166666666666675e-05,6.117724867724864e-06,6.659
2005-11-24,3.98,2.23,-3.5140562248995998e-06,1.925192519251927e-06,6.6606
2005-11-25,3.97,2.2,-3.577017661524703e-06,1.9175980714442226e-06,6.6905
2005-11-26,4.0,2.2,-3.999999999999997e-06,1.6534391534391535e-06,6.6905
2005-11-27,4.0,2.2,-3.999999999999997e-06,1.6534391534391535e-06,6.6905
2005-11-28,4.0,2.2,-3.388888888888892e-06,1.984126984126983e-06,6.7193
2005-11-29,4.0,2.23,-3.388888888888892e-06,1.984126984126983e-06,6.6802
2005-11-30,3.98,2.23,-1.0542168674698798e-05,5.599472990777343e-06,6.7461
2005-12-01,3.98,2.23,-3.5140562248995998e-06,1.8664909969257807e-06,6.7437
2005-12-02,4.06,2.23,-3.0742204655248137e-06,1.564185544768072e-06,6.7636
2005-12-03,4.08,2.23,-2.843394575678035e-06,1.56115417743325e-06,6.7636
2005-12-04,4.08,2.23,-2.843394575678035e-06,1.56115417743325e-06,6.7636
2005-12-05,4.07,2.23,-2.958579881656808e-06,1.2357618740597464e-06,6.7733
2005-12-06,4.09,2.08,-2.8378083387906592e-06,1.123956326268463e-06,6.6806
2005-12-07,4.17,2.23,-6.931012250161184e-06,2.055660974067064e-06,6.7562
2005-12-08,4.22,2.28,-2.0221370796083425e-06,5.231219920485511e-07,6.7609
2005-12-09,4.22,2.23,-2.0221370796083425e-06,9.011874469889714e-07,6.7159
2005-12-10,4.24,2.23,-1.537319762510604e-06,3.132832080200493e-07,6.7159
2005-12-11,4.24,2.23,-1.537319762510604e-06,3.132832080200493e-07,6.7159
2005-12-12,4.18,2.23,-2.3058773058773105e-06,6.313131313131308e-07,6.6956
2005-12-13,4.22,2.23,-1.7560664112388271e-06,5.301102629346528e-08,6.6442
2005-12-14,4.3,2.23,-3.930817610062901e-06,4.699248120300647e-07,6.6026
2005-12-15,4.25,2.23,-1.7460317460317483e-06,5.787037037037016e-07,6.6305
2005-12-16,4.29,2.23,-1.3652593992858652e-06,4.708097928436961e-07,6.6395
2005-12-17,4.29,2.25,-1.4177693761814697e-06,5.231219920485511e-07,6.6395
2005-12-18,4.29,2.25,-1.4177693761814697e-06,5.231219920485511e-07,6.6395
2005-12-19,4.29,2.25,-1.4702793530770862e-06,3.1387319522913066e-07,6.6366
2005-12-20,4.19,2.25,-2.4619995718261592e-06,1.1027095148078118e-06,6.681
2005-12-21,4.29,2.25,-5.3560176433522325e-06,1.8832391713747656e-06,6.7797
2005-12-22,4.29,2.25,-1.627809283763912e-06,5.231219920485511e-07,6.7814
2005-12-23,4.29,2.25,-1.627809283763912e-06,5.231219920485511e-07,6.7741
2005-12-24,4.29,2.28,-1.627809283763912e-06,7.323707888679656e-07,6.7741
2005-12-25,4.3,2.28,-1.572327044025157e-06,6.787802840434392e-07,6.7741
2005-12-26,4.33,2.28,-1.4071294559099402e-06,1.0231225700838937e-07,6.7633
2005-12-27,4.43,2.21,-3.580928995293658e-07,-7.645259938837936e-07,6.7755
2005-12-28,4.43,2.23,-1.0742786985880976e-06,-2.1406727828746274e-06,6.7709
2005-12-29,4.44,2.27,-7.659313725490138e-07,-3.56125356125358e-07,6.7775
2005-12-30,4.21,2.27,-2.0793346129238604e-06,5.231219920485511e-07,6.7485
2005-12-31,4.31,2.27,-1.412429378531076e-06,5.211590577444198e-07,6.7485
2006-01-01,4.31,2.27,-1.412429378531076e-06,5.211590577444198e-07,6.7485
2006-01-02,4.3,2.27,-1.572327044025157e-06,4.6992481203007713e-07,6.7375
2006-01-03,4.3,2.1,-1.572327044025157e-06,4.6992481203007713e-07,6.7135
2006-01-04,4.3,2.27,-4.716981132075471e-06,1.4097744360902315e-06,6.6054
2006-01-05,4.31,2.27,-1.7786147729650615e-06,8.859703981655203e-07,6.5582
2006-01-06,4.3,2.27,-1.4675052410901463e-06,3.132832080200493e-07,6.5497
2006-01-07,4.31,2.3,-1.51705377694078e-06,3.648113404211008e-07,6.5497
2006-01-08,4.3,2.3,-1.572327044025157e-06,4.177109440267366e-07,6.5497
2006-01-09,4.3,2.3,-1.4675052410901463e-06,2.610693400167088e-07,6.5195
2006-01-10,4.29,2.26,-1.4702793530770862e-06,2.092487968194205e-07,6.6032
2006-01-11,4.3,2.2,-3.930817610062901e-06,4.699248120300647e-07,6.6368
2006-01-12,4.3,2.13,-1.572327044025157e-06,4.177109440267366e-07,6.6187
2006-01-13,4.3,2.2,-1.4675052410901463e-06,6.265664160400986e-07,6.6863
2006-01-14,4.3,2.2,-1.6771488469601673e-06,5.221386800334176e-07,6.6863
2006-01-15,4.3,2.2,-1.6771488469601673e-06,5.221386800334176e-07,6.6863
2006-01-16,4.31,2.2,-1.3078049801213657e-06,1.563477173233253e-07,6.6209
2006-01-17,4.3,2.2,-1.362683438155136e-06,1.5664160401002156e-07,6.6602
2006-01-18,4.3,2.13,-3.930817610062901e-06,4.699248120300647e-07,6.6949
2006-01-19,4.3,2.13,-1.4150943396226443e-06,-5.22138680033467e-08,6.7336
2006-01-20,4.3,2.17,-1.4150943396226443e-06,4.177109440267366e-07,6.7211
2006-01-21,4.3,2.18,-1.4675052410901463e-06,5.743525480367581e-07,6.7211
2006-01-22,4.3,2.18,-1.7295597484276756e-06,5.743525480367581e-07,6.7211
2006-01-23,4.3,2.17,-1.572327044025157e-06,4.6992481203007713e-07,6.5996
2006-01-24,4.37,2.17,-1.1897372232567766e-06,-3.0525030525030417e-07,6.5626
2006-01-25,4.4,2.19,-2.3148148148148067e-06,-2.272727272727278e-06,6.5548
2006-01-26,4.46,2.22,-4.0700040700040565e-07,-1.0510510510510496e-06,6.5788
2006-01-27,4.44,2.22,-3.574346405228714e-07,-1.2033694344163676e-06,6.6212
2006-01-28,4.5,2.25,2.525252525252511e-07,-1.6427718040621283e-06,6.6212
2006-01-29,4.45,2.25,0.0,-1.5015015015015015e-06,6.6212
2006-01-30,4.47,2.25,2.0312817387771773e-07,-1.6486810551558714e-06,6.6788
2006-01-31,4.53,2.17,5.023106288929097e-07,-1.6016016016015976e-06,6.7253
2006-02-01,4.53,2.13,3.3152501506931995e-06,-6.006006006005999e-06,6.6185
2006-02-02,4.47,2.17,4.5703839122486333e-07,-1.8984812150279784e-06,6.693
2006-02-03,4.55,2.12,1.001001001001003e-06,-2.0446838220626377e-06,6.6473
2006-02-04,4.5,2.12,4.040404040404036e-07,-1.7921146953405034e-06,6.6473
2006-02-05,4.5,2.12,4.040404040404036e-07,-1.7921146953405034e-06,6.6473
2006-02-06,4.47,2.15,6.0938452163315e-07,-2.098321342925659e-06,6.682
2006-02-07,4.51,2.18,8.570276265376068e-07,-2.005615724027277e-06,6.7232
2006-02-08,4.47,2.13,1.82815356489945e-06,-5.995203836930446e-06,6.7031
2006-02-09,4.47,2.16,6.60166565102578e-07,-2.048361310951236e-06,6.6947
2006-02-10,4.51,2.09,8.066142367412796e-07,-2.0945541591861165e-06,6.6911
2006-02-11,4.48,2.12,5.575831305758314e-07,-1.8551945447252323e-06,6.6911
2006-02-12,4.46,2.12,4.5787545787545626e-07,-1.9484412470023955e-06,6.6911
2006-02-13,4.48,2.13,6.082725060827244e-07,-2.0446838220626377e-06,6.7949
2006-02-14,4.46,2.15,4.5787545787545626e-07,-1.9484412470023955e-06,6.806
2006-02-15,4.51,2.14,2.419842710223839e-06,-5.114320096269553e-06,6.8292
2006-02-16,4.48,2.18,7.096512570965163e-07,-2.1444244963095983e-06,6.84
2006-02-17,4.46,2.09,6.105006105006114e-07,-2.098321342925659e-06,6.7866
2006-02-18,4.47,2.09,2.539102173471456e-07,-1.7454617993217667e-06,6.7866
2006-02-19,4.46,2.09,2.0350020350020282e-07,-1.6986410871302944e-06,6.7866
2006-02-20,4.46,2.08,6.613756613756621e-07,-2.1982414068744997e-06,6.7369
2006-02-21,4.46,2.17,7.122507122507098e-07,-2.1982414068744997e-06,6.7483
2006-02-22,4.46,2.08,2.4420024420024427e-06,-6.7446043165467485e-06,6.7523
2006-02-23,4.45,2.19,7.645259938837936e-07,-2.202202202202201e-06,6.7658
2006-02-24,4.51,2.18,1.310748134704575e-06,-1.955475330926592e-06,6.7396
2006-02-25,4.49,2.12,1.2143290831815436e-06,-2.5025025025025016e-06,6.7396
2006-02-26,4.49,2.18,1.2143290831815436e-06,-2.5025025025025016e-06,6.7396
2006-02-27,4.48,2.19,1.064476885644773e-06,-2.493516856173948e-06,6.7795
2006-02-28,4.48,2.18,9.12408759124091e-07,-2.10970464135021e-06,6.7824
2006-03-01,4.46,2.13,4.731379731379724e-06,-9.742206235011984e-06,6.7289
2006-03-02,4.51,2.13,1.8148820326678736e-06,-2.908142799839552e-06,6.7254
2006-03-03,4.46,2.07,1.5771265771265743e-06,-2.997601918465228e-06,6.6666
2006-03-04,4.51,2.07,1.4619883040935686e-06,-2.832438878950507e-06,6.6666
2006-03-05,4.51,2.07,1.4619883040935686e-06,-2.832438878950507e-06,6.6666
2006-03-06,4.46,2.06,1.7297517297517295e-06,-2.797761790567544e-06,6.6341
2006-03-07,4.51,2.08,2.0165355918531944e-06,-2.7075812274368245e-06,6.6742
2006-03-08,4.46,2.09,5.189255189255189e-06,-8.393285371702632e-06,6.722
2006-03-09,4.48,2.09,1.7234387672343903e-06,-2.887295898048586e-06,6.7037
2006-03-10,4.51,2.2,2.268602540834845e-06,-2.908142799839552e-06,6.7378
2006-03-11,4.5,2.25,2.222222222222224e-06,-3.036638789326957e-06,6.7378
2006-03-12,4.47,2.25,2.082063782246599e-06,-2.9922202274087363e-06,6.7378
2006-03-13,4.48,2.24,1.824817518248176e-06,-2.8426092160383004e-06,6.6808
2006-03-14,4.5,2.23,1.8181818181818204e-06,-2.887295898048586e-06,6.6437
2006-03-15,4.52,2.27,5.887681159420288e-06,-9.061200237670829e-06,6.6313
2006-03-16,4.59,2.37,2.434903597694296e-06,-3.0809859154929584e-06,6.6248
2006-03-17,4.59,2.43,2.236135957066192e-06,-3.325508607198747e-06,6.57
2006-03-18,4.59,2.4,2.285827867223216e-06,-3.086419753086418e-06,6.57
2006-03-19,4.59,2.4,2.285827867223216e-06,-3.086419753086418e-06,6.57
2006-03-20,4.61,2.4,2.376708259061204e-06,-3.4113060428849914e-06,6.5475
2006-03-21,4.64,2.47,2.5118203309692654e-06,-3.490401396160562e-06,6.5466
2006-03-22,4.63,2.44,7.252812314979281e-06,-1.0616637579988374e-05,6.5701
2006-03-23,4.73,2.49,2.957145627302698e-06,-4.29553264604811e-06,6.5892
2006-03-24,4.75,2.51,2.995169082125604e-06,-4.328386605783867e-06,6.662
2006-03-25,4.78,2.5,3.1237985390234543e-06,-3.981797497155863e-06,6.662
2006-03-26,4.75,2.5,2.995169082125604e-06,-3.941120607787276e-06,6.662
2006-03-27,4.75,2.5,2.995169082125604e-06,-3.947869101978693e-06,6.6166
2006-03-28,4.75,2.48,2.9468599033816434e-06,-3.988603988603987e-06,6.614
2006-03-29,4.75,2.48,8.84057971014493e-06,-1.1986301369863017e-05,6.6157
2006-03-30,4.78,2.48,3.0276816608996542e-06,-4.104620084001528e-06,6.6085
2006-03-31,4.75,2.6,2.9468599033816434e-06,-3.790059489541355e-06,6.5542
2006-04-01,4.76,2.8,3.086419753086418e-06,-3.879310344827583e-06,6.5542
2006-04-02,4.76,2.8,3.086419753086418e-06,-3.879310344827583e-06,6.5542
2006-04-03,4.76,2.8,2.893518518518517e-06,-4.022988505747126e-06,6.5745
2006-04-04,4.76,2.6,2.989969135802471e-06,-3.831417624521072e-06,6.4825
2006-04-05,4.75,2.65,8.69565217391304e-06,-1.1945883707541736e-05,6.4107
2006-04-06,4.74,2.58,2.855207123499805e-06,-4.036908881199542e-06,6.4153
2006-04-07,4.75,2.53,2.9468599033816434e-06,-3.790059489541355e-06,6.4508
2006-04-08,4.75,2.6,3.913043478260871e-06,-4.4137401650355005e-06,6.4508
2006-04-09,4.75,2.6,3.913043478260871e-06,-4.4137401650355005e-06,6.4508
2006-04-10,4.75,2.6,2.995169082125604e-06,-3.790059489541355e-06,6.4913
2006-04-11,4.75,2.6,2.89855072463768e-06,-4.029936672423718e-06,6.4721
2006-04-12,4.75,2.6,9.420289855072464e-06,-1.1945883707541736e-05,6.4429
2006-04-13,4.75,2.6,3.0434782608695645e-06,-4.221838418729609e-06,6.4862
2006-04-14,4.76,2.62,3.2310956790123446e-06,-4.077912109000193e-06,6.4893
2006-04-15,4.75,2.62,3.478260869565217e-06,-3.859348198970843e-06,6.4893
2006-04-16,4.75,2.62,3.478260869565217e-06,-3.859348198970843e-06,6.4893
2006-04-17,4.74,2.57,3.4359272164150208e-06,-3.859348198970843e-06,6.4557
2006-04-18,4.72,2.58,2.8166278166278182e-06,-4.343260786559756e-06,6.4177
2006-04-19,4.74,2.65,9.436701509872248e-06,-1.2665515256188829e-05,6.3591
2006-04-20,4.74,2.68,2.5648470770422e-06,-3.525824280541261e-06,6.3031
2006-04-21,4.77,2.68,3.177354130560368e-06,-4.070881226053637e-06,6.346
2006-04-22,4.78,2.63,3.1237985390234543e-06,-3.87263339070568e-06,6.346
2006-04-23,4.78,2.63,3.1237985390234543e-06,-3.87263339070568e-06,6.346
2006-04-24,4.78,2.63,3.1718569780853518e-06,-4.20730541212469e-06,6.3387
2006-04-25,4.79,2.6,3.2143542506236817e-06,-4.343260786559756e-06,6.3443
2006-04-26,4.78,2.62,9.659746251441752e-06,-1.348665530948325e-05,6.317
2006-04-27,4.86,2.61,3.5077739855896854e-06,-4.4351073762838464e-06,6.2613
2006-04-28,4.86,2.63,3.5077739855896854e-06,-4.574608564421808e-06,6.2104
2006-04-29,4.89,2.68,3.5842293906810035e-06,-4.410660660660657e-06,6.2104
2006-04-30,4.84,2.55,3.377092846270928e-06,-4.489337822671154e-06,6.2104
2006-05-01,4.83,2.56,3.287592910234421e-06,-4.262694397601652e-06,6.1507
2006-05-02,4.9,2.64,3.531073446327684e-06,-4.30228208005986e-06,6.1839
2006-05-03,4.92,2.59,1.0416666666666668e-05,-1.330532212885154e-05,6.1392
2006-05-04,4.95,2.64,3.828197945845007e-06,-4.820936639118456e-06,6.1393
2006-05-05,4.99,2.64,3.895381190873679e-06,-4.706533776301215e-06,6.1141
2006-05-06,5.0,2.62,4.166666666666668e-06,-5.205454210429332e-06,6.1141
2006-05-07,5.0,2.62,4.166666666666668e-06,-5.205454210429332e-06,6.1141
2006-05-08,5.0,2.62,4.12037037037037e-06,-4.744794545789571e-06,6.1121
2006-05-09,4.97,2.18,3.954959985110739e-06,-5.271360469380269e-06,6.1324
2006-05-10,4.98,2.6,1.1566332218506134e-05,-1.592531576057112e-05,6.0902
2006-05-11,4.98,2.6,3.994797473058343e-06,-4.896576972359509e-06,6.087
2006-05-12,5.01,2.58,3.9748567202810095e-06,-5.012877115526122e-06,6.0391
2006-05-13,5.0,2.65,4.166666666666668e-06,-4.975124378109451e-06,6.0391
2006-05-14,5.0,2.65,4.166666666666668e-06,-4.975124378109451e-06,6.0391
2006-05-15,5.0,2.65,3.981481481481484e-06,-5.021190344573431e-06,5.9923
2006-05-16,4.96,2.63,3.961595824011929e-06,-4.858819215254856e-06,6.0673
2006-05-17,4.96,2.63,1.1605145413870244e-05,-1.581408140814081e-05,6.0836
2006-05-18,4.99,2.63,3.199777406789096e-06,-3.783684016242153e-06,6.1161
2006-05-19,5.0,2.51,4.0740740740740725e-06,-4.744794545789571e-06,6.0789
2006-05-20,5.0,2.63,4.166666666666668e-06,-5.205454210429332e-06,6.0789
2006-05-21,5.0,2.63,4.166666666666668e-06,-5.205454210429332e-06,6.0789
2006-05-22,5.0,2.52,3.981481481481484e-06,-5.067256311037408e-06,6.1103
2006-05-23,5.0,2.63,4.027777777777779e-06,-5.021190344573431e-06,6.0664
2006-05-24,4.97,2.63,1.1725293132328303e-05,-1.592531576057112e-05,6.1213
2006-05-25,5.01,2.65,3.9748567202810095e-06,-4.782928623988226e-06,6.1251
2006-05-26,5.01,2.65,3.7437603993344426e-06,-4.782928623988226e-06,6.1173
2006-05-27,5.02,2.75,4.1066814322628246e-06,-4.820936639118456e-06,6.1173
2006-05-28,5.02,2.75,4.1066814322628246e-06,-4.820936639118456e-06,6.1173
2006-05-29,5.02,2.75,4.1066814322628246e-06,-5.234159779614324e-06,6.1365
2006-05-30,5.02,2.75,4.1989664082687314e-06,-4.912764003673091e-06,6.1064
2006-05-31,5.01,2.75,1.2340543538546864e-05,-1.4486754966887412e-05,6.0794
2006-06-01,5.01,2.83,4.113514512848955e-06,-4.828918322295804e-06,6.1062
2006-06-02,4.96,2.73,3.914988814317674e-06,-5.271360469380269e-06,6.074
2006-06-03,5.0,2.85,4.305555555555553e-06,-4.929058411645478e-06,6.074
2006-06-04,5.0,2.85,4.305555555555553e-06,-4.929058411645478e-06,6.074
2006-06-05,5.0,2.85,4.027777777777779e-06,-5.159388243965359e-06,6.0048
2006-06-06,5.0,2.82,4.027777777777779e-06,-5.159388243965359e-06,6.0209
2006-06-07,5.0,2.82,1.2222222222222216e-05,-1.5478164731896076e-05,6.0607
2006-06-08,5.0,2.93,4.12037037037037e-06,-5.205454210429332e-06,6.1115
2006-06-09,5.01,2.93,4.113514512848955e-06,-5.104856512141282e-06,6.1937
2006-06-10,5.01,3.19,4.159733777038266e-06,-4.828918322295804e-06,6.1937
2006-06-11,5.01,3.19,4.159733777038266e-06,-4.828918322295804e-06,6.1937
2006-06-12,5.01,3.19,4.067295248659641e-06,-5.19683590875644e-06,6.1618
2006-06-13,5.01,2.71,4.067295248659641e-06,-5.150846210448862e-06,6.1861
2006-06-14,4.97,2.85,1.1725293132328303e-05,-1.592531576057112e-05,6.2283
2006-06-15,5.02,2.84,4.152823920265777e-06,-4.958677685950408e-06,6.234
2006-06-16,5.03,2.82,4.099871015293903e-06,-4.858819215254856e-06,6.2039
2006-06-17,5.06,2.82,4.26292629262926e-06,-5.062944718117129e-06,6.2039
2006-06-18,5.06,2.67,4.26292629262926e-06,-5.062944718117129e-06,6.2039
2006-06-19,5.06,2.71,4.26292629262926e-06,-5.382229520160554e-06,6.2295
2006-06-20,5.07,2.77,4.393190554640306e-06,-4.963570127504553e-06,6.2507
2006-06-21,5.1,2.77,1.297814207650272e-05,-1.6532258064516117e-05,6.2629
2006-06-22,5.13,2.77,4.531448250860977e-06,-5.591630591630592e-06,6.2667
2006-06-23,5.22,2.78,4.912468738835296e-06,-6.034788782392615e-06,6.3362
2006-06-24,5.27,2.78,5.360623781676414e-06,-6.128747795414462e-06,6.3362
2006-06-25,5.27,2.78,5.360623781676414e-06,-6.128747795414462e-06,6.3362
2006-06-26,5.27,2.78,5.139110402268295e-06,-6.128747795414462e-06,6.3229
2006-06-27,5.29,2.78,5.255255255255258e-06,-6.241209563994373e-06,6.282
2006-06-28,5.31,2.78,1.6244057052297933e-05,-1.93217665615142e-05,6.3021
2006-06-29,5.32,2.78,5.274261603375528e-06,-6.2992125984251935e-06,6.3015
2006-06-30,5.23,2.78,4.949170679507758e-06,-6.197257383966244e-06,6.2287
2006-07-01,5.26,2.78,5.147319843805468e-06,-5.917682388270624e-06,6.2287
2006-07-02,5.26,2.62,5.147319843805468e-06,-5.917682388270624e-06,6.2287
2006-07-03,5.22,2.63,4.912468738835296e-06,-5.854904032400067e-06,6.2249
2006-07-04,5.22,2.78,5.001786352268667e-06,-5.94294770206022e-06,6.2283
2006-07-05,5.26,2.78,1.5308839190628317e-05,-1.7885532591414952e-05,6.2209
2006-07-06,5.26,2.78,5.147319843805468e-06,-5.696873343932167e-06,6.2317
2006-07-07,5.27,2.77,5.09480772638667e-06,-6.084656084656085e-06,6.2288
2006-07-08,5.26,2.78,5.1916932907348254e-06,-5.917682388270624e-06,6.2288
2006-07-09,5.26,2.78,5.1916932907348254e-06,-5.917682388270624e-06,6.2288
2006-07-10,5.26,2.78,5.1916932907348254e-06,-5.917682388270624e-06,6.2299
2006-07-11,5.24,2.68,5.0302706552706566e-06,-6.275232578550113e-06,6.2676
2006-07-12,5.26,2.78,1.5308839190628317e-05,-1.815050344462109e-05,6.2514
2006-07-13,5.23,2.76,4.993757802746567e-06,-6.241209563994373e-06,6.2589
2006-07-14,5.26,2.77,5.102946396876106e-06,-6.138491432609078e-06,6.2307
2006-07-15,5.26,2.75,5.1916932907348254e-06,-5.917682388270624e-06,6.2307
2006-07-16,5.26,2.75,5.1916932907348254e-06,-5.917682388270624e-06,6.2307
2006-07-17,5.2,2.68,4.838709677419355e-06,-6.084656084656085e-06,6.2554
2006-07-18,5.26,2.75,5.102946396876106e-06,-6.050167814873697e-06,6.3201
2006-07-19,5.26,2.75,1.5308839190628317e-05,-1.6958134605193425e-05,6.3522
2006-07-20,5.26,2.75,5.058572949946749e-06,-6.094329623741388e-06,6.3209
2006-07-21,5.25,2.61,5.022222222222222e-06,-6.059801840056617e-06,6.272
2006-07-22,5.27,2.75,5.05050505050505e-06,-6.040564373897707e-06,6.272
2006-07-23,5.27,2.75,5.05050505050505e-06,-6.040564373897707e-06,6.272
2006-07-24,5.27,2.75,5.139110402268295e-06,-6.084656084656085e-06,6.2651
2006-07-25,5.25,2.75,5.022222222222222e-06,-6.059801840056617e-06,6.3019
2006-07-26,5.25,2.75,1.5066666666666666e-05,-1.8179405520169853e-05,6.3205
2006-07-27,5.27,2.63,5.09480772638667e-06,-6.128747795414462e-06,6.2352
2006-07-28,5.28,2.75,5.130927105449401e-06,-6.0750132065504496e-06,6.2174
2006-07-29,5.29,2.75,5.078608019784492e-06,-6.065400843881861e-06,6.2174
2006-07-30,5.29,2.75,5.078608019784492e-06,-6.065400843881861e-06,6.2174
2006-07-31,5.22,2.63,5.001786352268667e-06,-5.80168776371308e-06,6.1756
2006-08-01,5.28,2.75,5.086694975230008e-06,-6.0750132065504496e-06,6.1719
2006-08-02,5.27,2.75,1.4885699096225402e-05,-1.8605870020964376e-05,6.1317
2006-08-03,5.28,2.75,4.998230714791225e-06,-5.9869695368902935e-06,6.1766
2006-08-04,5.3,2.75,5.070546737213402e-06,-6.250000000000002e-06,6.1456
2006-08-05,5.26,2.77,4.925452609158677e-06,-6.1582809224318665e-06,6.1456
2006-08-06,5.27,2.77,4.9618996987418e-06,-6.192220477934765e-06,6.1456
2006-08-07,5.3,2.77,5.202821869488536e-06,-6.255468066491687e-06,6.1207
2006-08-08,5.27,2.77,5.139110402268295e-06,-6.172839506172836e-06,6.1521
2006-08-09,5.29,2.72,1.5500794912559615e-05,-1.8459915611814348e-05,6.1897
2006-08-10,5.27,2.79,5.227715754031544e-06,-6.172839506172836e-06,6.1679
2006-08-11,5.26,2.71,5.147319843805468e-06,-6.094329623741388e-06,6.2249
2006-08-12,5.26,2.8,5.1916932907348254e-06,-6.094329623741388e-06,6.2249
2006-08-13,5.26,2.8,5.1916932907348254e-06,-6.094329623741388e-06,6.2249
2006-08-14,5.23,2.88,4.949170679507758e-06,-6.163056876210599e-06,6.2568
2006-08-15,5.26,2.8,5.147319843805468e-06,-6.050167814873697e-06,6.2942
2006-08-16,5.23,2.86,1.4847512038523274e-05,-1.7914012738853512e-05,6.264
2006-08-17,5.25,2.98,5.022222222222222e-06,-6.015569709837228e-06,6.2973
2006-08-18,5.25,3.02,5.022222222222222e-06,-5.971337579617838e-06,6.2956
2006-08-19,5.25,3.0,4.888888888888888e-06,-5.882873319179052e-06,6.2956
2006-08-20,5.25,3.0,4.888888888888888e-06,-5.882873319179052e-06,6.2956
2006-08-21,5.25,3.0,5.066666666666663e-06,-6.059801840056617e-06,6.261
2006-08-22,5.22,3.02,4.912468738835296e-06,-6.02516391990076e-06,6.2426
2006-08-23,5.22,3.02,1.487138263665594e-05,-1.794258373205742e-05,6.2728
2006-08-24,5.24,3.01,4.985754985754986e-06,-5.98086124401914e-06,6.3112
2006-08-25,5.25,3.01,4.977777777777779e-06,-5.927105449398445e-06,6.3385
2006-08-26,5.25,3.01,4.977777777777779e-06,-5.971337579617838e-06,6.3385
2006-08-27,5.25,3.01,4.977777777777779e-06,-5.971337579617838e-06,6.3385
2006-08-28,5.22,2.95,5.001786352268667e-06,-6.207078711040672e-06,6.2774
2006-08-29,5.25,3.01,5.022222222222222e-06,-6.059801840056617e-06,6.276
2006-08-30,5.26,3.01,1.504259850905218e-05,-1.815050344462109e-05,6.2826
2006-08-31,5.25,3.0,4.888888888888888e-06,-5.661712668082097e-06,6.317
2006-09-01,5.21,2.98,4.696725711218464e-06,-5.722838527909845e-06,6.3227
2006-09-02,5.25,2.98,5.377777777777778e-06,-6.148266100495397e-06,6.3227
